cancer_code,n_samples,n_available,normalization,Ensembl_Gene_ID,Symbol,n_gt25,pct_gt25,n_gt50,pct_gt50,n_p90,n_available_p90,pct_p90,n_p95,n_available_p95,pct_p95
NPC,4,4,tpm_clean,ENSG00000099399,MAGEB2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000102021,LUZP4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000103023,PRSS54,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000104755,ADAM2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000104804,TULP2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000104818,CGB2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000104901,DKKL1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000105198,LGALS13,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000106013,ANKRD7,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000106304,SPAM1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000114487,MORC1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000117148,ACTL8,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000118434,SPACA1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000118491,ZC2HC1B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000121101,TEX14,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000122304,PRM2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000123576,ESX1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000123584,MAGEA9/MAGEA9B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000124092,CTCFL,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000124227,ANKRD60,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000124260,MAGEA10,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000124467,PSG8,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000124490,CRISP2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000125207,PIWIL1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000125823,CSTL1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000126467,TSKS,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000126752,SSX1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000126856,PRDM7,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000129862,VCY/VCY1B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000130950,NUTM2F,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000131126,TEX101,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000132446,FTHL17,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000135248,GARIN1B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000137090,DMRT1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000137948,BRDT,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000139351,SYCP3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000140478,GOLGA6D,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000141096,DPEP3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000141255,SPATA22,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000141316,SPACA3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000141371,CHCT1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000141437,SLC25A52,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000142025,DMRTC2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000142698,C1orf94,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000143006,DMRTB1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000143452,HORMAD1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000144962,SPATA16,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000145309,CABS1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000147081,AKAP4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000147183,CPXCR1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000147378,FATE1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000147381,MAGEA4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000148156,ACTL7B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000150628,SPATA4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000151962,RBM46,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000152430,BOLL,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000152670,DDX4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000153060,TEKT5,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000153779,TGIF2LX,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000155087,ODF1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000155495,MAGEC1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000155622,XAGE2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000156009,MAGEA8,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000156269,NAA11,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000158639,PAGE5,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000159289,GOLGA6A,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000159708,LRRC36,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000161860,SYCE2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000161973,CCDC42,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000162039,MEIOB,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000162641,AKNAD1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000162771,GARIN4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000162843,WDR64,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000163114,PDHA2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000163530,DPPA2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000164113,ADAD1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000164304,CAGE1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000165583,SSX5,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000165584,SSX3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000166049,PASD1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000166069,TMCO5A,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000166118,SPATA19,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000166796,LDHC,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000167098,SUN5,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000168594,ADAM29,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000168757,TSPY2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000169059,VCX3A,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000169551,CT55,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000169800,RBMY1F,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000170516,COX7B2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000170748,RBMXL2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000170848,PSG6,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000170950,PGK2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000170965,PLAC1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000171402,XAGE3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000171405,XAGE5,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000171794,UTF1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000172073,TEX37,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000172717,GARIN2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000174015,CBY2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000174016,TENT5D,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000174898,CATSPERD,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000175646,PRM1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000175809,CBLL2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000175820,CCDC168,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000175877,TMEM270,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000176256,HMGB4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000176566,DCAF4L2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000176635,HORMAD2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000176746,MAGEB6,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000176774,MAGEB18,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000176988,FMR1NB,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000177294,FBXO39,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000177673,TEX44,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000177689,MAGEB10,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000177947,ODF3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000177992,SPATA31E1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000178021,TSPYL6,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000178257,PRM3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000178279,TNP2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000178997,EXD1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000179046,TRIML2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000179059,ZFP42,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000179088,C12orf42,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000179407,DNAJB8,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000180138,CSNK1A1L,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000180336,MEIOC,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000181323,SPEM1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000181433,SAGE1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000182308,DCAF4L1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000182459,TEX19,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000182583,VCX,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000183206,POTEC,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000183305,MAGEA2/MAGEA2B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000183434,TFDP3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000183668,PSG9,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000184033,CTAG1A/B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000184361,SPATA32,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000184507,NUTM1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000184650,ODF4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000184735,DDX53,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000185264,TEX33,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000185775,SPATA31A6,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000185792,NLRP9,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000185863,TMEM210,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000186075,ZPBP2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000186118,TEX38,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000186451,SPATA12,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000186788,SPATA31D3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000187003,ACTL7A,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000187191,DAZ3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000187754,SSX7,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000187772,LIN28B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000188120,DAZ1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000188425,NANOS2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000188782,CATSPER4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000189023,MAGEB16,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000189052,CGB5/8,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000189064,GAGE2A,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000189186,DCAF8L2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000189252,SPANXN3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000189326,SPANXN4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000189357,SPATA31D4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000196350,ZNF729,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000196406,SPANXD,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000196553,CCDC196,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000196604,POTEF,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000196862,RGPD4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000197172,MAGEA6,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000198021,SPANXA1/2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000198573,SPANXC,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000198681,MAGEA1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000198759,EGFL6,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000198765,SYCP1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000198870,STKLD1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000203909,DPPA5,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000203923,SPANXN1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000204019,CT83,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000204279,PAGE3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000204363,SPANXN5,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000204379,XAGE1A/B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000204450,TRIM64,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000204849,SPATA31A1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000204941,PSG5,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000204961,PCDHA9,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000205359,SLCO6A1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000205642,VCX3B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000205777,GAGE1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000212710,CTAGE1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000213218,CSH2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000213401,MAGEA12,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000214107,MAGEB1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000215113,CXorf49/CXorf49B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000215269,GAGE12F/G,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000215274,GAGE10,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000215529,EFCAB8,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000215817,ZC3H11B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000216649,GAGE12C/D/E,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000221826,PSG3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000221867,MAGEA3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000221878,PSG7,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000224089,CT47A1/2/3/4/5/6/7/8/9/10/11/12,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000224440,CXorf51A/B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000224659,GAGE12J,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000224902,GAGE12H,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,0,tpm_clean,ENSG00000224960,PPP4R3C,0,,0,,0,0,,0,0,
NPC,4,4,tpm_clean,ENSG00000226650,KIF4B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000227234,SPANXB1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000228836,CT45A5/6/7,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000228927,TSPY3,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000229549,TSPY8,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,0,tpm_clean,ENSG00000230601,TEX48,0,,0,,0,0,,0,0,
NPC,4,4,tpm_clean,ENSG00000231924,PSG1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000233056,ERVH48-1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000233803,TSPY4,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000234068,PAGE2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000234414,RBMY1A1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000235631,RNF148,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000236424,TSPY10,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000236446,CT47B1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000236761,CTAGE9,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000238269,PAGE2B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000240021,TEX35,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,0,tpm_clean,ENSG00000241149,ZNF722,0,,0,,0,0,,0,0,
NPC,4,4,tpm_clean,ENSG00000241476,SSX2/SSX2B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000242221,PSG2,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000242389,RBMY1E,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000242875,RBMY1B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000243130,PSG11,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000244395,RBMY1D,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000244588,RAD21L1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000249861,LGALS16,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000250741,NT5C1B-RDH14,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000251258,RFPL4B,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000258713,C20orf141,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000258992,TSPY1,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000261649,GOLGA6L7,0,0.0,0,0.0,0,4,0.0,0,4,0.0
NPC,4,4,tpm_clean,ENSG00000261949,GFY,0,0.0,0,0.0,0,4,0.0,0,4,0.0
